Comuna,Propiedad,Precio,Direccion,Tamaño en m2,Dormitorios,Baños,ID
Concepción,Departamento,121890053,"Collao 999, Concepción, Chile, Collao, Concepción, Biobío",80,3,2,2071
Concepción,Departamento,138511425,"Lomas de San Andrés, Concepción, Biobío",47,1,1,2072
Concepción,Departamento,88647312,"Las Heras 2209, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",60,3,2,2073
Concepción,Departamento,165770473,"Avenida Padre Alberto Hurtado 360, Concepción, Chile, Centro de Concepción, Concepción, Biobío",109,3,2,2074
Concepción,Departamento,136664606,"Centro Concepcion, Centro de Concepción, Concepción, Biobío",58,2,2,2075
Concepción,Departamento,140358244,"Concepción Centro, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",57,2,2,2076
Concepción,Departamento,325040144,"Nou Propiedades // Depto Dúplex Remodelado En Concepción, Centro de Concepción, Concepción, Biobío",146,3,3,2077
Concepción,Departamento,114502777,"Colo Colo, Concepción, Barrio Poniente, Concepción, Biobío",59,2,2,2078
Concepción,Departamento,99728226,"Desiderio Sanhueza 160, Concepción, Biobío",51,3,1,2079
Concepción,Departamento,144051882,"Cómodo Departamento Excelente Conectividad-céntrico, Centro de Concepción, Concepción, Biobío",57,2,2,2080
Concepción,Departamento,96034588,"Las Heras 2241, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",60,3,2,2081
Concepción,Departamento,204996909,"Concepción, Lomas de San Andrés, Concepción, Biobío",90,3,2,2082
Concepción,Departamento,299184678,"Concepción, Concepción, Biobío",107,2,2,2083
Concepción,Departamento,78526743,"Maipú 1200 - 1500, Concepción, Chile, Centro de Concepción, Concepción, Biobío",25,1,1,2084
Concepción,Departamento,229005555,"Angol 144, Concepción, Chile, Centro de Concepción, Concepción, Biobío",88,3,3,2085
Concepción,Departamento,166213710,"Avenida Chacabuco 1155, Concepción, Chile, Centro de Concepción, Concepción, Biobío",66,2,2,2086
Concepción,Departamento,229005555,"San Martín Poniente 1 - 300, Concepción, Chile, Concepción, Biobío",94,4,3,2087
Concepción,Departamento,101575045,"Bernardo O'higgins 1365, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",45,1,1,2088
Concepción,Departamento,125583691,"Avenida Jorge Alessandri 450, Concepción, Talcahuano, Chile, Concepción, Biobío",60,2,2,2089
Concepción,Departamento,114502777,"Ohiggins, Concepción, Centro de Concepción, Concepción, Biobío",62,2,2,2090
Concepción,Departamento,81998763,"Juan Martínez De Rozas 25, Concepción, Chile, Concepción, Biobío",44,2,2,2091
Concepción,Departamento,121890053,"Los Naranjillos 490, 4090974 Concepción, Bío Bío, Chile, Lomas de San Sebastián, Concepción, Biobío",70,3,2,2092
Concepción,Departamento,96034588,"Nou // Depto A Minutos Del Centro Y Universidades, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",48,2,2,2093
Concepción,Departamento,131124148,"Excelente Departamento Para Inversión Cerca Udec, Barrio Universitario, Concepción, Biobío",53,2,2,2094
Concepción,Departamento,116534278,"Maipu Pte. 44, Concepción, Bío Bío, Chile, Centro de Concepción, Concepción, Biobío",54,2,2,2095
Concepción,Departamento,129277329,"Uno Pte. 21, 4091026 Concepción, Bío Bío, Chile, Lomas de San Sebastián, Concepción, Biobío",70,3,2,2096
Concepción,Departamento,188116983,"Concepción, Centro de Concepción, Concepción, Biobío",139,4,2,2097
Concepción,Departamento,114502777,"Concepción, Lomas de San Andrés, Concepción, Biobío",44,1,1,2098
Concepción,Departamento,118196415,"Concepción, Barrio Universitario, Concepción, Biobío",38,1,1,2099
Concepción,Departamento,90494131,"Atahualpa 40 Concepción, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",60,3,2,2100
Concepción,Departamento,108962320,"Departamento En Venta Altos Las Monjas. Lomas De San Andres., Lomas de San Andrés, Concepción, Biobío",46,2,2,2101
Concepción,Departamento,141466335,"Salas 245, Concepción, Chile, Centro de Concepción, Concepción, Biobío",48,2,1,2102
Concepción,Departamento,92340950,"Las Heras 1550, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",42,1,1,2103
Concepción,Departamento,313959230,"Concepción, Lomas de San Andrés, Concepción, Biobío",113,2,2,2104
Concepción,Departamento,131124148,"Luminoso Departamento Central Con Excelente Conectividad, Concepción, Biobío",76,2,2,2105
Concepción,Departamento,127000000,"Orompello, Concepción, Barrio Poniente, Concepción, Biobío",84,3,2,2106
Concepción,Departamento,223465098,"Concepción, Centro de Concepción, Concepción, Biobío",80,3,2,2107
Concepción,Departamento,99728226,"General Cruz 1259, Concepción, Chile, Barrio Poniente, Concepción, Biobío",34,1,1,2108
Concepción,Departamento,122702654,"Anibal Pinto Con Maipu Sn, Centro de Concepción, Concepción, Biobío",82,3,2,2109
Concepción,Departamento,111178503,"Concepción, Centro de Concepción, Concepción, Biobío",43,2,1,2110
Concepción,Departamento,83106855,"Concepcion, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",51,1,1,2111
Concepción,Departamento,114502777,"Libertador Gral. Bernardo O'higgins 1359, 4070025 Concepción, Bío Bío, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",54,2,2,2112
Concepción,Departamento,115000000,"Edificio Plaza Mayor 3, Barrio Poniente, Concepción, Biobío",79,3,2,2113
Concepción,Departamento,145898701,"Pelantaro 637, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",52,2,2,2114
Concepción,Departamento,92340950,"Maipú 1430 Concepción, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",34,1,1,2115
Concepción,Departamento,84953674,"Orompello 1470, Concepción, Chile, Barrio Poniente, Concepción, Biobío",40,1,1,2116
Concepción,Departamento,104271400,"Tucapel 600 - 900, Concepción, Chile, Centro de Concepción, Concepción, Biobío",35,1,1,2117
Concepción,Departamento,90494131,"Desiderio Sanhueza 160, Concepción, Chile, Concepción, Biobío",37,2,1,2118
Concepción,Departamento,96034588,"San Martín 1277, Concepción, Chile, Centro de Concepción, Concepción, Biobío",42,1,1,2119
Concepción,Departamento,121890053,"Canto Del Valle 1922, Concepción, Chile, Lomas de San Sebastián, Concepción, Biobío",75,3,2,2120
Concepción,Departamento,195762814,"Lomas de San Sebastián, Concepción, Biobío",94,3,2,2121
Concepción,Departamento,164366891,No disponible,76,3,2,2122
Concepción,Departamento,77000000,"Valle Angol, Concepción, Bajo Tucapel, Concepción, Biobío",56,3,2,2123
Concepción,Departamento,151439158,"Janequeo, Concepción, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",74,3,2,2124
Concepción,Departamento,121890053,"Maipú 1451, 4030227 Concepción, Bío Bío, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",48,2,1,2125
Concepción,Departamento,108962320,"Collao, Collao, Concepción, Biobío",56,2,2,2126
Concepción,Departamento,92000000,"General Novoa 796, Collao, Concepción, Biobío",57,2,2,2127
Concepción,Departamento,110809139,"Collao 900 - 1200, Concepción, Chile, Collao, Concepción, Biobío",43,2,1,2128
Concepción,Departamento,55404569,"Avda Cataluña 1172 Concepcion, Concepción, Biobío",27,1,1,2129
Concepción,Departamento,110809139,"Camilo Henríquez 600 - 900, Concepción, Chile, Andalién, Concepción, Biobío",66,3,2,2130
Concepción,Departamento,101944408,"Av. Jorge Alesandri Rodriguez 546, Lomas de San Andrés, Concepción, Biobío",67,3,2,2131
Concepción,Departamento,258554659,"San Martin 52, Centro de Concepción, Concepción, Biobío",120,4,3,2132
Concepción,Departamento,350895610,"Concepcion, Centro de Concepción, Concepción, Biobío",193,3,3,2133
Concepción,Departamento,69440394,"Departamento Piso 18, Civic, Centro de Concepción, Concepción, Biobío",39,1,1,2134
Concepción,Departamento,70917849,"Departamento Piso 10, Torre A, Civic, Centro de Concepción, Concepción, Biobío",39,1,1,2135
Concepción,Departamento,120000000,"Departamento En Venta Av Chacabuco, Centro de Concepción, Concepción, Biobío",54,1,2,2136
Concepción,Departamento,103052500,"Lorenzo Arenas, Concepción, Biobío",70,3,2,2137
Concepción,Departamento,110000000,"Tucapel, 90, Centro de Concepción, Concepción, Biobío",54,2,2,2138
Concepción,Departamento,686647304,"Mac Iver 1500 - 1800, Concepción, Chile, Concepción, Biobío",237,4,4,2139
Concepción,Departamento,387831990,"Ongolmo 33, Concepción, Chile, Centro de Concepción, Concepción, Biobío",100,3,3,2140
Concepción,Departamento,250000000,"Chacabuco 155, Centro de Concepción, Concepción, Biobío",139,4,3,2141
Concepción,Departamento,332427420,"Avenida Chacabuco 900 - 1200, Concepción, Chile, Centro de Concepción, Concepción, Biobío",133,4,3,2142
Concepción,Departamento,140358244,"Lincoyan 974, Barrio Poniente, Concepción, Biobío",86,3,2,2143
Concepción,Departamento,328733782,"Concepción, Chile, Centro de Concepción, Concepción, Biobío",153,3,3,2144
Concepción,Departamento,184681900,"Entre San Martin Y O'higgins, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",87,3,2,2145
Concepción,Departamento,214231003,"Víctor Lamas 1273, Centro de Concepción, Concepción, Biobío",80,3,2,2146
Concepción,Departamento,130000000,"Colo Colo 1200 - 1500, Concepción, Chile, Barrio Poniente, Concepción, Biobío",67,2,2,2147
Concepción,Departamento,96034588,"Avenida Chacabuco 900 - 1200, Concepción, Chile, Centro de Concepción, Concepción, Biobío",40,1,1,2148
Concepción,Departamento,125000000,"Avenida Pedro De Valdivia 159, Concepción, Chile, Pedro de Valdivia, Concepción, Biobío",65,2,2,2149
Concepción,Departamento,975120431,"Quinta Junge, Edificio Miro Xx - Departamento 7, Pedro de Valdivia, Concepción, Biobío",442,5,6,2150
Concepción,Departamento,147745520,"Maipú, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",70,2,2,2151
Concepción,Departamento,236392831,"En Venta Espectacular Departamento En Concepción, Centro de Concepción, Concepción, Biobío",100,3,2,2153
Concepción,Departamento,402606542,"Dr. Wilhelm, Concepción, Chile, Concepción, Biobío",145,4,3,2154
Concepción,Departamento,67000000,"Se Vende Departamento En Concepción -costado U San Sebastían, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",35,2,1,2155
Concepción,Departamento,265941935,"Acceso Lomas De San Andrés, Concepción, Talcahuano, Chile, Lomas de San Andrés, Concepción, Biobío",140,3,3,2156
Concepción,Departamento,624224822,"Centro de Concepción, Concepción, Biobío",240,4,3,2157
Concepción,Departamento,137033969,"Condominio Fuente Las Palmas, Concepción, Biobío",72,3,2,2158
Concepción,Departamento,350895610,"Centro Concepcion, Barrio Poniente, Concepción, Biobío",193,3,3,2159
Concepción,Departamento,202780726,"Lincoyán 54, Centro de Concepción, Concepción, Biobío",70,3,2,2160
Concepción,Departamento,131124148,"Santa Catalina De Siena, Concepción, Chile, Lomas de San Sebastián, Concepción, Biobío",67,3,2,2161
Concepción,Departamento,119673871,"Costanera 11, Concepción, Biobío",90,2,2,2162
Concepción,Departamento,74000000,"Cercano A Mall Trebol Y Centro Concepción, Concepción, Biobío",56,1,1,2163
Concepción,Departamento,175817168,"Frente A Sanatorio Aleman, Pedro de Valdivia, Concepción, Biobío",62,3,2,2164
Concepción,Departamento,275000000,"Tucapel, Concepcion, Centro de Concepción, Concepción, Biobío",160,4,2,2165
Concepción,Departamento,73000000,"Victoria, Barrio Universitario, Concepción, Biobío",28,1,1,2166
Concepción,Departamento,97881407,"Caupolicán 150, Concepción, Chile, Centro de Concepción, Concepción, Biobío",38,1,1,2167
Concepción,Departamento,72500000,"Departamento Amplio 1d1b Concepcion, Concepción, Biobío",36,1,1,2168
Concepción,Departamento,145714019,"Edificio Alto Las Monjas - Cosme Churruca 400, Concepción, Chile, Lomas de San Andrés, Concepción, Biobío",52,2,2,2169
Concepción,Departamento,99728226,"San Martín 1277, Concepción, Chile, Centro de Concepción, Concepción, Biobío",42,1,1,2170
Concepción,Departamento,73503396,"Juan Martínez De Rozas Poniente 25, Concepción, Chile, Concepción, Biobío",32,1,1,2171
Concepción,Departamento,232957748,"Avenida Pedro De Valdivia 700, Concepción, Chile, Pedro de Valdivia, Concepción, Biobío",148,4,3,2172
Concepción,Departamento,59990000,"Bajo Tucapel, Concepción, Biobío",30,1,1,2173
Concepción,Departamento,220000000,"Chacabuco, Concepción, Centro de Concepción, Concepción, Biobío",97,3,2,2174
Concepción,Departamento,223465098,"Centro de Concepción, Concepción, Biobío",90,3,2,2175
Concepción,Departamento,98000000,"Se Vende Departamento A Pasos Del Centro De Concepción, Centro de Concepción, Concepción, Biobío",50,2,2,2176
Concepción,Departamento,262248297,"Avenida Chacabuco 155, Concepción, Chile, Centro de Concepción, Concepción, Biobío",140,4,3,2177
Concepción,Departamento,94187769,"Lorenzo Arenas, Concepción, Biobío",48,2,2,2178
Concepción,Departamento,149592339,"Lincoyán 613, Concepción, Chile, Centro de Concepción, Concepción, Biobío",87,2,2,2179
Concepción,Departamento,101575045,"Martínez De Rozas 25, Concepción, Biobío",46,2,2,2180
Concepción,Departamento,264464480,"Rengo 176, Concepción, Chile, Centro de Concepción, Concepción, Biobío",137,3,4,2181
Concepción,Departamento,75000000,"Departamento 1d1b, Orompello, Barrio Poniente, Concepción, Biobío",41,1,1,2182
Concepción,Departamento,88093266,"Maipú 1960, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",38,1,1,2183
Concepción,Departamento,121520690,"Pedro de Valdivia, Concepción, Biobío",46,2,2,2184
Concepción,Departamento,264464480,"Centro de Concepción, Concepción, Biobío",139,4,4,2185
Concepción,Departamento,126000000,"Orompello 1304, 4081367 Concepción, Bío Bío, Chile, Barrio Poniente, Concepción, Biobío",85,3,2,2186
Concepción,Departamento,188375538,"Muy Buena Ubicación, 103 Metros Cuadrados, Centro de Concepción, Concepción, Biobío",101,3,3,2187
Concepción,Departamento,180988262,"Concepción, Biobío",81,3,2,2189
Concepción,Departamento,170000000,"Departamento En Concepcion, Centro de Concepción, Concepción, Biobío",54,2,2,2190
Concepción,Departamento,262248297,"Centro de Concepción, Concepción, Biobío",144,4,3,2191
Concepción,Departamento,321346506,"Pedro de Valdivia, Concepción, Biobío",98,2,2,2192
Concepción,Departamento,182835081,"Pedro de Valdivia, Concepción, Biobío",72,2,2,2193
Concepción,Departamento,94187769,"Anibal Pinto 1800 - 2100, Concepción, Chile, Bajo Tucapel, Concepción, Biobío",59,2,2,2194
Concepción,Departamento,84953674,"Rengo 1071, Concepción, Chile, Barrio Poniente, Concepción, Biobío",42,2,1,2195
Concepción,Departamento,424768369,"Concepción, Lomas de San Andrés, Concepción, Biobío",141,3,3,2196
Concepción,Departamento,114502777,"Anibal Pinto 1435, Concepción, Chile, Barrio Poniente, Concepción, Biobío",42,1,1,2197
Concepción,Departamento,103421864,"Bandera 1400, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",68,1,1,2198
Concepción,Departamento,125000000,"Lincoyan 974, Barrio Poniente, Concepción, Biobío",86,3,2,2200
Concepción,Departamento,158309324,"Janequeo 560, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",75,2,2,2201
Concepción,Departamento,184681900,"Galvarino 300 - 600, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",87,3,2,2202
Concepción,Departamento,177294624,"Departamento Céntrico, Concepción, Centro de Concepción, Concepción, Biobío",96,3,2,2203
Concepción,Departamento,134079059,"Pedro de Valdivia, Concepción, Biobío",50,2,2,2204
Concepción,Departamento,123736872,"Caupolicán 150, Concepción, Chile, Centro de Concepción, Concepción, Biobío",50,1,1,2205
Concepción,Departamento,140000000,"Lomas De San Sebastián, Concepción, Lomas de San Sebastián, Concepción, Biobío",69,3,2,2206
Concepción,Departamento,100000000,"Cruz Sn, Barrio Poniente, Concepción, Biobío",75,3,1,2207
Concepción,Departamento,220000000,"Obispo Hipólito Salas 53, Concepción, Chile, Centro de Concepción, Concepción, Biobío",82,3,2,2208
Concepción,Departamento,135000000,"Se Vende Hermoso Departamento Centro Conce, Centro de Concepción, Concepción, Biobío",56,2,2,2209
Concepción,Departamento,100000000,"Canto Del Valle 1840, Concepción, Chile, Lomas de San Sebastián, Concepción, Biobío",44,1,1,2210
Concepción,Departamento,831068550,"Quinta Junge, Pedro de Valdivia, Concepción, Biobío",391,5,5,2211
